"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Antigua and Barbuda","ATG","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.3840269823312","41.5873966008905","41.7710405610012","41.881830219398","42.3032115546","42.7000394175072","42.8569727723226","42.9410370977615","43.0511758154254","43.1902868384439","43.6304715385082","43.9399792565578","44.0582859896895","44.442263328361","44.3391321505404","44.6706752898699","44.8310881951255","44.9308153589101","45.0486098721578","45.1950868214004","45.0879997757739","45.2855100803646","45.4364108097111","45.5631115945243","45.7393170586989","45.9052011995672","46.1628392543325","46.3362550968803","46.5006466123901","46.5336226223925","46.568383500162",
"Austria","AUT","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0341677222639","41.1292977694184","41.6504145473984","41.9246188966997","42.9880608822375","43.2944738144256","43.192647562793","43.336897713279","43.5197160349898","43.5067261552184","43.5129694446005","43.7543784633758","44.2920881446511","44.3685646061133","45.1139870940551","45.2567145565138","45.4368963969304","45.4899444491957","45.7303529337981","46.0477900367534","46.1393251301631","46.335324551163","46.5071910603353","46.5790575630271","46.7084314130298","46.6744664057139","46.7054643299612","46.6188922827494","46.4255403955435","46.406015487422","46.4026088508401",
"Azerbaijan","AZE","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.5761965378891","44.5907226912049","44.8296422430698","45.2691689198117","45.7939194751474","46.2045617137563","46.3270960755489","46.3686660383917","46.3346484031843","46.3421236026042","46.6552331788383","46.859949961908","47.0397569018734","47.2116436986817","47.3884914894621","47.5797284675017","47.7857678911714","48.0067118275234","48.2402816535483","48.4786600341994","48.7153642440897","48.976215066374","48.960722410461","48.8930916817236","48.9481370658043","49.0198853235987","48.7836753977986","48.7288090138347","48.7600794491983","48.7539723115409","48.7659559991859",
"Burundi","BDI","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1096003810127","52.2172566022647","52.3611844724259","52.5212566933158","52.6691123054849","52.7832952340704","52.6840653837268","52.5590008923892","52.4168158102549","52.3078748656487","52.2149604947076","52.2069797029031","52.2040459363457","52.2054866735587","52.207951292473","52.206500578618","52.1877657470544","52.1657665241853","52.1420410945275","52.1194184902096","52.1019419923396","52.1070966602047","52.116529978301","52.127302625058","52.1376250134174","52.0644705107823","51.9988523675693","51.941220972121","51.8948451312248","51.8583402715946","51.8194124401025",
"Belgium","BEL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0892121714912","39.8576922305327","40.4625771975925","41.1049345412031","41.2132347465904","41.4076985533448","41.519377931669","41.8855998048502","42.2232171079612","42.8668422257843","42.9850613634133","42.340000352867","42.7728684087852","42.977674063001","43.6394750320877","43.9405293047851","44.1962613596154","44.4658890020757","44.7386895263064","44.9255891468335","45.1402922983842","45.2412838061347","45.2703783273049","45.6468177538006","45.9818080865301","46.0490790676097","45.9262352150283","45.8425717209555","46.2062395181533","46.2009077537759","46.2076891709426",
"Benin","BEN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.7485811522584","41.6519829451294","41.566999394318","42.0499734584308","42.5445569519462","43.0534994662937","43.5938583957389","44.1494845982181","44.7160577736039","45.2908156520402","45.8714142709727","46.4468919411172","47.0297879363556","47.3963902062979","47.7537183539944","48.1029127395719","48.4711783574943","48.8343585192983","49.1851635379344","49.5195843235729","49.8331066308302","49.0866702160153","49.074729050025","49.0784313383001","49.0889728695395","49.099060864215","49.1075060533789","49.1355045353961","49.1765058952008","49.19318149139","49.2227601615874",
"Burkina Faso","BFA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5134914864826","48.464939725961","48.2203620129922","47.9685589561941","47.7000873987158","47.4267504388964","47.1405866407732","46.8375237327221","46.5223922893857","46.1900176652863","45.8315423024826","45.4480711754064","45.0444266285194","44.6294781952836","44.1930623899845","43.746072762578","43.273722473781","43.3418817540219","43.4338682445408","43.5555049156621","43.7096471339592","43.8957451829595","44.1233259437317","44.3963315371169","44.7153335123689","44.7015459615644","44.6916990328882","44.6908675500062","44.7018877131409","44.6185452932315","44.5359441475422",
"Bangladesh","BGD","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5255941718836","20.6342230753963","20.7802435497393","20.9589299745281","21.1637292759295","21.3931035300756","21.6057096783133","21.8441797518786","22.0957506360482","22.349076458473","22.5946263218746","22.7874306439085","22.9808798293319","23.1735922907396","23.3695662234233","23.5752284378512","23.7416243199768","24.2561091761653","24.7827836764705","25.311013554356","25.8342480350324","26.3251379594884","26.8085644153576","27.2892738200418","27.7714190073839","28.2597858011217","28.7521721486159","30.1746664730954","30.3430043791907","30.4878522061468","30.6301103591369",
"Bulgaria","BGR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0766805898782","48.2122445996675","48.3479019855715","48.2047296626838","48.0154369484275","47.771286832901","47.5058712204521","47.1849011375552","46.8107114028711","46.3837524642553","45.9065270131159","46.8971651924786","46.9361977407376","46.288551279112","46.4174340947375","45.9829695816806","46.3886278687343","46.2862264697661","45.8393004231438","45.789489919728","46.1988314363639","46.5047607388177","46.6410481509607","46.6531497382877","46.5228814691659","46.5250785739525","46.324032162804","46.4027332626387","46.1616641834059","46.1684249947118","46.1828904829568",
"Bahrain","BHR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6650845583153","17.5864086408641","17.9183233137001","18.2848757991825","18.6871294316944","19.114639720919","19.6359986364153","20.1502163321565","20.6213832077311","21.0046493101577","21.2674497786857","21.4188388807395","21.432553352678","21.3619944867502","21.2377345706646","21.0947235621194","20.9093627284869","20.7550118840804","20.7008511102535","20.8005614614758","21.0674011765414","21.0261687051285","21.2822055612269","21.5692361628702","21.74642880219","21.7326245830093","21.3822904732151","20.9129232061007","20.4788992824925","20.0547912170558","19.7752428789097",
"Bahamas, The","BHS","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.9314216964107","45.986625951838","46.0649933000457","46.1826592286041","46.34303382791","46.5341735336888","46.7301764818199","46.885210705348","47.2067002293155","47.6250234489718","47.8548903921469","47.9922662306578","48.0787362299799","47.9375570415352","47.8868871738762","47.9488120776882","48.0111075653493","48.0161163177717","47.8376812216296","47.5726927939317","47.5917371939941","47.5735245639749","47.6801535294878","47.6333539800134","47.5953160605887","47.598464823577","47.4913110996081","47.5060841085359","47.5410644478715","47.5117881274664","47.4030673188425",
"Bosnia and Herzegovina","BIH","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2099421122432","38.326244513689","38.3971991554685","38.4254454572749","38.4517703301628","38.4337761417692","38.4209371277063","38.4150636683826","38.3649964880125","38.2493247429812","38.1651205617094","38.0962485971281","38.0139045262168","37.9365382869132","37.8525840580635","36.8803825227097","36.8032732445394","36.3665790353779","37.0481137852318","37.6793359225572","38.3505038202213","38.7211628500894","38.5859640154441","39.1638194118973","39.7305642567705","39.6785155261971","39.0842760013064","39.6376113652781","39.2000854745543","39.2248083376197","39.2535453197452",
"Belarus","BLR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.3281083839055","48.3400751323521","48.2985470882919","48.2738239383123","48.274855805565","48.3275269224143","48.396768766433","48.4815667477576","48.5792866061486","48.6514292245098","48.7827761540634","48.9380273975093","49.0631517997441","49.1654490655548","49.254319297368","49.3276382231401","49.4271509991184","49.5089747837666","49.5727469929856","49.613389547484","49.6348995556324","49.6662392536219","49.6768300975192","49.6722437997747","49.6640517121869","49.6533977749622","49.6784887984624","49.4720343290988","49.0307863472319","48.9791104893861","48.927601093192",
"Belize","BLZ","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1653223204491","29.7028767576249","30.3327987169206","30.5538740920097","30.2999762864596","30.3390608416282","30.4838731805024","31.086659287714","31.6709245066459","32.245964858814","32.8164450899341","33.4144856968959","34.0060348795581","34.591916813812","35.1823622402891","35.7764883181576","35.930355105347","36.1195461083586","36.3338562707786","36.5604414608455","36.7844861690149","37.0087649051142","37.2176605960735","37.4223474436504","37.737530279129","38.1061354581673","38.7809591153755","38.4953518073005","38.6704319511281","38.8468131351043","38.9832998677702",
"Bermuda","BMU","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.9149989537079","41.0325940357424","41.0764435801045","41.1969413213316","41.3287951858649","41.4568376335735","41.5789555085225","41.7199517472785","41.8580120878301","41.9818953993823","42.1229387844866","42.3335298047075","42.5333928160375","42.7253414053677","42.9105365859999","43.0921525418412","43.2778883205064","42.8456377782322","43.179077468034","43.2686853008873","43.0838296699982","42.9343728324387","42.0554158762061","42.4635115172703","42.7636245698796","40.7070456903079","42.1578823885091","42.9116133435878","44.1890717320182","44.1551153136178","44.1186278491064",
"Brazil","BRA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1352526276752","34.2962082144033","35.1447370438388","35.9881697474514","36.8246107796722","37.6525266686636","37.6785420141644","38.0128103583754","38.6158523759183","39.29155468841","39.9702492488229","40.6549510915503","41.3020909462381","41.5582319100609","41.9521427055418","42.4412044242529","42.4884749994855","42.5118792909673","42.4552950879912","42.697841776425","42.3508262168065","41.9958210554965","42.2681667469588","42.2811723996442","42.3855816998045","42.7165178775088","42.8642792374297","43.3825869134675","43.5765987969631","43.5837641014618","43.5889359717138",
"Barbados","BRB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.7843714957895","47.2208431208365","47.2059668074527","47.4271104140257","47.6481027156583","47.7782338576706","48.8502370861483","48.194689773154","48.2527412394628","48.3111071209055","48.3699547860609","48.4009650939463","48.437181905783","48.4722016208417","48.5779770802192","48.6627337901114","48.7533037615096","48.8390886155787","48.924526818015","49.0047194821007","49.2496902390895","49.1437965203891","48.9639218064142","49.331829057169","49.7801283970329","49.3879667368946","49.4191940389098","49.4261021995656","49.3709517493594","49.3264475582114","49.480056474957",
"Brunei Darussalam","BRN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8288147596652","33.0489936836187","33.6775790874944","34.3501087649859","35.1005225121565","35.9455398205911","36.880469685725","37.9003508173903","38.9505923301975","39.9351442742697","40.7737015322524","41.2016421034326","41.2166058626781","41.1700538310133","41.1090142867066","41.0627035830619","41.175322575249","41.2574192130139","41.3224169092739","41.3796774365253","41.4400133925535","41.5468207262074","41.6598573575846","41.7892138603732","41.9426178174417","42.1233520522523","42.3639404726165","42.6364466021244","42.7413525348953","42.8479203172554","43.029412034111",
"Bhutan","BTN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.7045120434242","40.7219404796628","40.7560403826521","40.8060369453437","40.873488643595","40.9567653357809","41.3124680717443","41.7341988384011","42.1699313039919","42.5701909057","42.9066717788283","43.0385604919679","43.0770621877614","43.0624192199498","43.046664552573","43.0670728836699","43.1951517219656","43.3883926279583","43.6161255662861","43.8356838711265","43.3976963402787","43.0516622444202","45.4984601038439","41.352897946884","40.0384590454379","41.0725765716123","41.0563111803819","40.9636901773934","40.8198105192976","40.7140508044253","40.5727303148086",
"Botswana","BWA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.53814680546","42.6893181874294","42.8198761260042","42.9565581054943","43.1258246565489","43.3483927902037","43.4526688025147","43.6255700754254","43.8112812117406","44.3114962289743","44.9587360790528","45.1702447762751","45.379064428722","45.5784358009454","45.7590559249211","45.9159950728769","46.0397502155059","46.2189794468275","46.4098489438392","46.6499506173769","46.5192759537501","46.8061613926227","47.4287338973093","48.2042116845371","48.4913934157995","48.6732094075662","48.7561008812495","48.7900140615366","48.814105159855","48.6977725543906","48.6407378247666",
"Central African Republic","CAF","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1394644243953","46.1272973857737","46.1208908407043","46.1418707728123","46.183439801643","46.244288286055","46.2300758779207","46.2453815442951","46.271390896248","46.3038906666648","46.3315589160288","46.2533162370179","46.1894214355291","46.1248276252904","46.0876867975794","46.0538604900601","45.9553515498819","45.8736822410235","45.8093148831757","45.779114453178","45.7752358664044","45.6480071873218","45.5498209926861","45.4279580997922","45.3845229008167","45.3697290304","45.4620312231811","45.5767377509577","45.7096650581663","45.6732682471326","45.6538305287255",
"Canada","CAN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0767805000588","44.4148784786567","44.5911907970189","44.7075680794488","44.7276128409042","44.9271247032017","45.0215229190582","45.1318703940697","45.4028213436558","45.509183011374","45.7001440654118","45.8488605213149","46.0760239917205","46.3331589136392","46.4450697658626","46.4175201062864","46.6740593393456","46.853628977254","46.8036973621325","47.0318239302073","47.136222627906","47.0900457106422","47.2226923395396","47.308419719659","47.1877614653958","47.0524319304651","47.1768378701595","47.2743377454871","47.3663152635956","47.3736372020255","47.3809160677944",
"Central Europe and the Baltics","CEB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.897482559651","45.8611013742285","45.8802830541376","45.8460088215497","45.8252469604929","45.6700586348522","45.5119035917931","45.5700275981187","45.609998900227","45.7655496309852","45.9232643572912","46.0151704367434","45.7620679869018","45.6806376909159","45.5353199322728","45.3802193782459","45.3317390231278","45.1432110140608","45.0244677785441","45.0928127736443","45.1722115201069","45.2006676788521","45.2380194052252","45.169712571241","45.1323153423338","45.0458769098787","44.9844219584472","45.017799600249","45.0044002718998","44.999052387665","44.9948183068932",
"Switzerland","CHE","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1685821955878","42.9277617414267","43.28647129049","43.1912397280614","43.0606916994418","43.0141961773273","43.5948069996594","43.7495263174225","44.2560973708522","44.4073270850825","44.3089212302686","44.8957517115004","45.262753448913","45.3286898116747","45.4180675357478","45.7189475215312","45.7317476095672","45.6191868332135","46.2077412321871","46.2654673689849","45.7932771443717","45.8858551632266","46.0353376383306","46.1988584182632","46.4366932425574","46.5002058653553","46.587345572341","46.4767184076038","46.6793985506968","46.7288153910496","46.779368773522",
"Channel Islands","CHI","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.1574285251836","41.0880290453394","41.25319133416","41.527304373051","42.1036734459051","42.1202822071814","42.010066058509","42.2303473491773","42.5344622489679","43.0075291842233","43.1408560737928","43.1999782203286","43.4780259122658","43.6150764846627","43.4166946027489","43.4841520763038","43.6646199560856","43.6781310499851","43.6345430504384","43.5973559674698","43.8861370618848","43.2804884176675","43.4638362622697","43.7005387330485","43.8026784617275","44.0298416787159","44.2063549420635","44.2492356201032","44.2457968269003","44.2657991473569","44.1957471599184",
"Chile","CHL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2673410261735","31.6289787275979","32.1506750216669","32.5154675396685","32.8169170263034","33.2797814091448","33.6718717278245","34.3755073200461","34.5398773006135","34.6978055791317","34.9702753025986","34.6146143166708","34.6857934065301","35.6486191608844","36.62305410055","37.1256369002229","37.3823535499566","37.9427333017112","38.9870139176417","39.4350323964282","39.8047180380929","40.5764263853832","40.7978647442654","41.069999015965","41.3894747375271","41.315493846212","41.5803850070829","41.8740804835109","42.2261296906348","42.2488826773851","42.2774365103669",
"China","CHN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.1758990985201","45.1688983685677","45.1548093215237","45.1362898192755","45.1168541846833","45.0989763699009","45.0939290031614","45.0866844144559","45.0797611459153","45.0790882424337","45.0877821205366","45.0059364354274","44.9254162409033","44.83923939636","44.7417305803144","44.6336034842408","44.5254507332281","44.41594110763","44.3051946486184","44.1941702160803","44.0809796617062","44.0566771856664","44.0388481304008","44.0326223325229","44.0159628335992","43.9858233478791","43.9435140682815","43.8863502537198","43.8151546656335","43.7106861640624","43.6071649996632",
"Cote d'Ivoire","CIV","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0652035907758","33.1810005189056","33.3277010291794","33.4995110357828","33.6897809378767","33.9090713335121","34.0503509295566","34.197393934046","34.3652457842471","34.6597672351945","34.9635721055288","35.2858111409456","35.6236874641506","35.9742784212691","36.3334588659771","36.6981957325776","37.0699905770419","37.4453307732037","37.8255826793653","38.2105723114845","38.602931644848","39.0115591721401","39.4239422576401","39.8425747447935","40.267684335021","40.7002474176015","41.1491066979058","41.3820417428402","41.6180029668994","41.7695552068636","41.9122878725949",
"Cameroon","CMR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.102378015995","48.0563457440625","48.0258744566481","48.0035758514687","48.0157217932334","48.0489618193256","48.0789432629464","48.128522615696","48.1911410783053","48.2580939687162","48.3231290907028","48.3443230228334","48.3645887755383","48.3822041606172","48.4027640414942","48.4149764737504","48.3912369988046","48.378076297546","47.9259622047543","47.4314017319475","46.8957454741195","46.8885883146741","46.8887269056557","46.8992590818284","46.9198554122955","46.9517175556824","46.9810835088246","47.0205515639936","47.0704882939819","47.0261931561833","46.9811227054116",
"Congo, Dem. Rep.","COD","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.3046168511094","51.1190374279318","50.9365952969901","50.7564583770488","50.6573214130052","50.6179437153071","50.5088300538318","50.4100771525609","50.3569060655624","50.3055488312242","50.2425304778198","50.1516537515856","50.0966082903376","50.0605476495776","50.0349245000218","50.0124139452618","49.8048118441747","49.5865428041105","49.3583423517625","49.1215064328979","48.8769358733973","48.6239853038257","48.3648136656664","48.3467074824108","48.3531066222967","48.3683033822799","48.3468789634035","48.3595179765548","48.404667327993","48.3494702726853","48.2958238246877",
"Congo, Rep.","COG","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.4729914420672","49.563474620162","49.6645973743942","49.7472455591668","49.7915307514382","49.8715373967848","49.9078361523355","49.9024437482403","49.906365498093","49.8653470058771","49.8739771796515","49.8107498487099","49.7561833903077","49.6780462486895","49.6062453067136","49.5462681051505","49.4997449340986","49.4011332264187","49.3402532179499","49.2996893725898","49.2868565924431","49.1613149988587","49.0694219895116","49.0032048147572","48.9809842944629","48.9578519436666","48.9451338458764","48.9548080088444","49.0123547428244","49.0188143925228","49.0341163121679",
"Colombia","COL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1835453398139","39.3387612522352","39.5546146897099","39.8154297156969","40.0968920275839","40.3700793848179","40.5321270563221","40.7575773894199","40.901541759431","40.8816306451377","41.0773139882123","41.2263680553404","41.4526078910397","41.8475593449234","41.4120231706362","41.0897629292025","40.8840279185516","40.6822083402427","40.7786976786286","41.797212052601","42.2955280356945","42.4732824652429","42.9616433353125","43.098603723042","43.0561832493447","43.2545972047922","43.2093272081901","43.1710689246902","42.9388019834025","42.9490458813737","42.9679584098247",
"Comoros","COM","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9633607677397","36.8363930498531","36.917437772045","36.9874792286587","37.0111875192446","37.1858250036216","37.3174262029036","37.5420889771633","37.7675195857014","38.0379086017187","38.4357017028773","38.7032441731241","38.9979357950888","39.305739260452","39.6074160942648","39.897107068297","40.1214204347168","40.312825327483","40.5328801701843","40.7322709546965","40.9280951101872","41.0741931642253","41.2092598400933","41.3612565445026","41.4900010361621","41.6162326410688","41.7286227217734","41.879377837597","42.0584673613253","42.1363817293028","42.3427927947513",
